"id","citation_id","site_id","treatment_id","name","date","time","cultivar_id","specie_id","mean","statname","stat","n","vname","month","lon","lat","control","greenhouse","mean_unconverted","stat_unconverted"
39360,432,650,1369,"Planting cuttings-- Proleptic",1994-06-01 00:00:00,"00:00:00",443,2583,12.04,"SE",0.0272899581437768,7,"SLA",6,17.63,59.85,TRUE,TRUE,12.04,0.0272899581437768
39361,432,650,1369,"Planting cuttings-- Proleptic",1994-06-01 00:00:00,"00:00:00",443,2583,12.42,"SE",0.0272899581437768,7,"SLA",6,17.63,59.85,TRUE,TRUE,12.42,0.0272899581437768
39362,432,650,1369,"Planting cuttings-- Proleptic",1994-06-01 00:00:00,"00:00:00",443,2583,12.79,"SE",0.0272899581437768,7,"SLA",6,17.63,59.85,TRUE,TRUE,12.79,0.0272899581437768
39363,432,650,1369,"Planting cuttings-- Proleptic",1994-06-01 00:00:00,"00:00:00",443,2583,13.07,"SE",0.0272899581437768,7,"SLA",6,17.63,59.85,TRUE,TRUE,13.07,0.0272899581437768
39364,432,650,1369,"Planting cuttings-- Proleptic",1994-06-01 00:00:00,"00:00:00",443,2583,13.34,"SE",0.0272899581437768,7,"SLA",6,17.63,59.85,TRUE,TRUE,13.34,0.0272899581437768
39365,432,650,1369,"Planting cuttings-- Proleptic",1994-06-01 00:00:00,"00:00:00",443,2583,13.55,"SE",0.0272899581437768,7,"SLA",6,17.63,59.85,TRUE,TRUE,13.55,0.0272899581437768
39366,432,650,1370,"Plant Cuttings-- Sylleptic",1994-06-01 00:00:00,"00:00:00",443,2583,15.68,"SE",0.0357651004244528,7,"SLA",6,17.63,59.85,TRUE,TRUE,15.68,0.0357651004244528
2000001384,2000000021,2000000005,2000000004,"Direct observation",2016-07-26 05:00:00,NA,NA,35796,8.83,"",NA,NA,"SLA",7,-164.816948,65.163451,TRUE,NA,8.83,NA
2000001389,2000000021,2000000005,2000000004,"Direct observation",2016-07-26 05:00:00,NA,NA,35796,8.6,"",NA,NA,"SLA",7,-164.816948,65.163451,TRUE,NA,8.6,NA
2000001394,2000000021,2000000005,2000000004,"Direct observation",2016-07-26 05:00:00,NA,NA,35796,10.3,"",NA,NA,"SLA",7,-164.816948,65.163451,TRUE,NA,10.3,NA
2000001399,2000000021,2000000005,2000000004,"Direct observation",2016-07-26 05:00:00,NA,NA,35796,9.98,"",NA,NA,"SLA",7,-164.816948,65.163451,TRUE,NA,9.98,NA
2000001404,2000000021,2000000005,2000000004,"Direct observation",2016-07-26 05:00:00,NA,NA,35796,10.3,"",NA,NA,"SLA",7,-164.816948,65.163451,TRUE,NA,10.3,NA
2000001409,2000000021,2000000005,2000000004,"Direct observation",2016-07-26 05:00:00,NA,NA,35796,10.2,"",NA,NA,"SLA",7,-164.816948,65.163451,TRUE,NA,10.2,NA
2000001414,2000000021,2000000005,2000000004,"Direct observation",2016-07-26 05:00:00,NA,NA,35796,10.7,"",NA,NA,"SLA",7,-164.816948,65.163451,TRUE,NA,10.7,NA
2000001419,2000000021,2000000005,2000000004,"Direct observation",2016-07-26 05:00:00,NA,NA,35796,11.5,"",NA,NA,"SLA",7,-164.816948,65.163451,TRUE,NA,11.5,NA
2000001424,2000000021,2000000005,2000000004,"Direct observation",2016-07-26 05:00:00,NA,NA,35796,9.4,"",NA,NA,"SLA",7,-164.816948,65.163451,TRUE,NA,9.4,NA
2000001429,2000000021,2000000005,2000000004,"Direct observation",2016-07-26 05:00:00,NA,NA,35796,9.61,"",NA,NA,"SLA",7,-164.816948,65.163451,TRUE,NA,9.61,NA
2000001434,2000000021,2000000005,2000000004,"Direct observation",2016-07-26 05:00:00,NA,NA,35796,11.3,"",NA,NA,"SLA",7,-164.816948,65.163451,TRUE,NA,11.3,NA
2000001439,2000000021,2000000005,2000000004,"Direct observation",2016-07-26 05:00:00,NA,NA,35796,11,"",NA,NA,"SLA",7,-164.816948,65.163451,TRUE,NA,11,NA
2000001444,2000000021,2000000005,2000000004,"Direct observation",2016-07-26 05:00:00,NA,NA,35796,10.9,"",NA,NA,"SLA",7,-164.816948,65.163451,TRUE,NA,10.9,NA
2000001474,2000000021,2000000005,2000000004,"Direct observation",2016-07-26 05:00:00,NA,NA,35796,9.17,"",NA,NA,"SLA",7,-164.816948,65.163451,TRUE,NA,9.17,NA
2000001479,2000000021,2000000005,2000000004,"Direct observation",2016-07-26 05:00:00,NA,NA,35796,9.99,"",NA,NA,"SLA",7,-164.816948,65.163451,TRUE,NA,9.99,NA
2000001489,2000000021,2000000005,2000000004,"Direct observation",2016-07-26 05:00:00,NA,NA,35796,10.4,"",NA,NA,"SLA",7,-164.816948,65.163451,TRUE,NA,10.4,NA
2000001509,2000000021,2000000005,2000000004,"Direct observation",2016-07-26 05:00:00,NA,NA,35796,12,"",NA,NA,"SLA",7,-164.816948,65.163451,TRUE,NA,12,NA
2000001544,2000000021,2000000005,2000000004,"Direct observation",2016-07-26 05:00:00,NA,NA,35796,9.06,"",NA,NA,"SLA",7,-164.816948,65.163451,TRUE,NA,9.06,NA
2000001564,2000000021,2000000005,2000000004,"Direct observation",2016-07-26 05:00:00,NA,NA,35796,10.3,"",NA,NA,"SLA",7,-164.816948,65.163451,TRUE,NA,10.3,NA
25405,51,NA,1,"observational",NA,"00:00:00",NA,1243,65,"SE",2,1,"Vcmax",NA,NA,NA,TRUE,NA,65,2
37519,381,602,1220,"observational",2010-06-01 00:00:00,"00:00:00",NA,51120,79.2812,"SE",6.46733468996309,5,"Vcmax",6,NA,NA,TRUE,NA,79.2812,6.46733468996309
39213,430,645,1342,"C Sun",2000-09-01 00:00:00,"00:00:00",352,2583,48.98,"SE",1.9,3,"Vcmax",9,22.6,58.5,TRUE,FALSE,48.98,1.9
39214,430,645,1343,"C Shade",2000-09-01 00:00:00,"00:00:00",352,2583,37.81,"SE",5.6,3,"Vcmax",9,22.6,58.5,TRUE,FALSE,37.81,5.6
